ID;situacao_na_venda;val_avaliacao;segmento;UF;Tipo_de_imovel;dias_ate_ser_vendido;Desconto;;;
761722100;Ocupado; R$ 166.009,60 ;B;PR;Casa;340;48,44%;;;
726265101;Ocupado; R$ 162.610,59 ;C;SP;Apartamento;588;47,77%;;;
9825738;Ocupado; R$ 144.000,00 ;A;RS;Apartamento;1431;42,60%;;;
753873774;Ocupado; R$ 144.000,00 ;A;RJ;Apartamento;129;40,16%;;;
845637590;Ocupado; R$ 144.000,00 ;A;MG;Casa;633;41,10%;;;
867564765;Ocupado; R$ 144.000,00 ;A;AL;Apartamento;437;40,74%;;;
241831890;Ocupado; R$ 144.014,35 ;A;RJ;Apartamento;1403;42,55%;;;
498923567;Desocupado; R$ 147.500,00 ;B;RS;Apartamento;129;41,56%;;;
29001963;Ocupado; R$ 162.771,77 ;C;RS;Casa;148;47,04%;;;
256345402;Ocupado; R$ 166.250,00 ;B;PR;Apartamento;294;48,36%;;;
140358674;Ocupado; R$ 166.300,00 ;B;RS;Apartamento;134;48,10%;;;
299173333;Desocupado; R$ 147.734,45 ;B;PR;Apartamento;147;41,59%;;;
20168617;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1374;49,06%;;;
54591485;Ocupado; R$ 163.000,00 ;C;RJ;Apartamento;1586;49,41%;;;
295334115;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1374;49,06%;;;
308369747;Ocupado; R$ 163.000,00 ;C;RJ;Apartamento;101;46,95%;;;
326336713;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1375;49,06%;;;
396656072;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1374;49,06%;;;
535168042;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1375;49,06%;;;
578462248;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1374;49,06%;;;
634796837;Ocupado; R$ 163.000,00 ;C;RJ;Apartamento;65;46,89%;;;
841489116;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1375;49,06%;;;
889839230;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1375;49,06%;;;
988252045;Ocupado; R$ 163.000,00 ;C;SP;Apartamento;1374;49,06%;;;
622330191;Ocupado; R$ 166.500,00 ;B;GO;Casa;162;48,14%;;;
477798989;Ocupado; R$ 166.600,00 ;B;GO;Casa;154;48,13%;;;
132814704;Desocupado; R$ 148.000,00 ;B;MG;Apartamento;66;41,43%;;;
143945992;Desocupado; R$ 148.000,00 ;B;RS;Apartamento;140;41,57%;;;
230073665;Desocupado; R$ 148.000,00 ;B;PR;Casa;218;41,71%;;;
318393982;Desocupado; R$ 148.000,00 ;B;RS;Apartamento;148;41,58%;;;
319165780;Desocupado; R$ 148.000,00 ;B;MG;Apartamento;213;41,70%;;;
335776314;Desocupado; R$ 148.000,00 ;B;RS;Apartamento;64;41,43%;;;
368595037;Desocupado; R$ 148.000,00 ;B;RJ;Apartamento;142;41,57%;;;
393346824;Desocupado; R$ 148.000,00 ;B;RJ;Apartamento;80;41,46%;;;
433610510;Desocupado; R$ 148.000,00 ;B;PE;Casa;164;41,61%;;;
478345385;Desocupado; R$ 148.000,00 ;B;MG;Apartamento;106;41,50%;;;
489996117;Desocupado; R$ 148.000,00 ;B;MG;Apartamento;126;41,54%;;;
550604880;Desocupado; R$ 148.000,00 ;B;RJ;Apartamento;134;41,56%;;;
719148212;Desocupado; R$ 148.000,00 ;B;MG;Apartamento;99;41,49%;;;
890302809;Desocupado; R$ 148.000,00 ;B;MG;Apartamento;66;41,43%;;;
70961103;Desocupado; R$ 128.000,00 ;A;MG;Apartamento;127;32,36%;;;
623976418;Desocupado; R$ 128.000,00 ;A;PE;Terreno;63;32,22%;;;
503572476;Ocupado; R$ 166.774,00 ;B;RS;Apartamento;60;47,97%;;;
603956239;Ocupado; R$ 166.800,00 ;B;MG;Apartamento;127;48,08%;;;
301568352;Desocupado; R$ 148.200,00 ;B;RJ;Apartamento;135;41,55%;;;
962373707;Desocupado; R$ 148.268,00 ;B;PE;Apartamento;1407;43,87%;;;
9788429;Ocupado; R$ 167.000,00 ;B;RS;Casa;162;48,13%;;;
100835630;Ocupado; R$ 167.000,00 ;B;RJ;Casa;1549;50,37%;;;
118183376;Ocupado; R$ 167.000,00 ;B;PR;Casa;456;48,61%;;;
146787164;Ocupado; R$ 167.000,00 ;B;RS;Apartamento;129;48,08%;;;
223036325;Ocupado; R$ 167.000,00 ;B;MG;Apartamento;150;48,11%;;;
226642213;Ocupado; R$ 167.000,00 ;B;PR;Casa;192;48,18%;;;
309016512;Ocupado; R$ 167.000,00 ;B;MG;Apartamento;147;48,11%;;;
335251388;Ocupado; R$ 167.000,00 ;B;MG;Apartamento;151;48,11%;;;
359207322;Ocupado; R$ 167.000,00 ;B;SP;Casa;164;48,13%;;;
454480875;Ocupado; R$ 167.000,00 ;B;PR;Casa;317;48,38%;;;
577824387;Ocupado; R$ 167.000,00 ;B;RS;Casa;87;48,01%;;;
621731725;Ocupado; R$ 167.000,00 ;B;MG;Apartamento;142;48,10%;;;
738259785;Ocupado; R$ 167.000,00 ;B;SP;Apartamento;154;48,12%;;;
891452308;Ocupado; R$ 167.000,00 ;B;ES;Apartamento;106;48,04%;;;
985436497;Ocupado; R$ 167.000,00 ;B;MG;Casa;64;47,97%;;;
670270977;Desocupado; R$ 139.000,00 ;C;PE;Casa;1583;40,43%;;;
263573888;Ocupado; R$ 167.100,00 ;B;ES;Apartamento;102;48,03%;;;
972207635;Ocupado; R$ 167.155,20 ;B;PR;Apartamento;247;48,26%;;;
162475428;Ocupado; R$ 164.000,00 ;C;PR;Casa;1648;49,47%;;;
384608182;Ocupado; R$ 164.000,00 ;C;SP;Casa;1708;49,57%;;;
452677012;Ocupado; R$ 164.000,00 ;C;PE;Casa;1705;49,57%;;;
523795763;Ocupado; R$ 164.000,00 ;C;SP;Casa;261;47,19%;;;
641393866;Ocupado; R$ 164.000,00 ;C;SP;Apartamento;135;46,98%;;;
646111881;Ocupado; R$ 164.000,00 ;C;RJ;Apartamento;1785;49,70%;;;
712387149;Ocupado; R$ 164.000,00 ;C;GO;Casa;464;47,52%;;;
758814256;Ocupado; R$ 164.000,00 ;C;RJ;Casa;1675;49,52%;;;
820800908;Ocupado; R$ 164.000,00 ;C;PE;Apartamento;127;46,97%;;;
506399735;Ocupado; R$ 167.500,00 ;B;RS;Apartamento;112;48,04%;;;
99659580;Desocupado; R$ 149.000,00 ;B;RJ;Apartamento;189;41,62%;;;
121602949;Desocupado; R$ 149.000,00 ;B;RJ;Apartamento;297;41,82%;;;
134689348;Desocupado; R$ 149.000,00 ;B;SP;Casa;64;41,40%;;;
204754691;Desocupado; R$ 149.000,00 ;B;MG;Apartamento;162;41,57%;;;
244278599;Desocupado; R$ 149.000,00 ;B;MG;Apartamento;141;41,54%;;;
778279789;Desocupado; R$ 149.000,00 ;B;GO;Casa;203;41,65%;;;
845689790;Ocupado; R$ 167.800,00 ;B;GO;Casa;280;48,30%;;;
28590470;Ocupado; R$ 168.000,00 ;B;RJ;Casa;162;48,11%;;;
45734884;Ocupado; R$ 168.000,00 ;B;RJ;Casa;1376;50,06%;;;
63199010;Ocupado; R$ 168.000,00 ;B;RS;Casa;148;48,08%;;;
75869594;Ocupado; R$ 168.000,00 ;B;SP;Casa;310;48,34%;;;
124102413;Ocupado; R$ 168.000,00 ;B;MG;Apartamento;134;48,06%;;;
187007622;Ocupado; R$ 168.000,00 ;B;RS;Apartamento;120;48,04%;;;
209045822;Ocupado; R$ 168.000,00 ;B;PR;Apartamento;191;48,15%;;;
230902348;Ocupado; R$ 168.000,00 ;B;PR;Apartamento;172;48,12%;;;
256554530;Ocupado; R$ 168.000,00 ;B;SP;Apartamento;269;48,28%;;;
314585829;Ocupado; R$ 168.000,00 ;B;GO;Apartamento;115;48,03%;;;
359523597;Ocupado; R$ 168.000,00 ;B;RS;Apartamento;116;48,03%;;;
391576356;Ocupado; R$ 168.000,00 ;B;SC;Apartamento;207;48,18%;;;
437342548;Ocupado; R$ 168.000,00 ;B;MG;Apartamento;107;48,02%;;;
472292142;Ocupado; R$ 168.000,00 ;B;RS;Apartamento;64;47,95%;;;
557760192;Ocupado; R$ 168.000,00 ;B;SP;Apartamento;143;48,08%;;;
630820433;Ocupado; R$ 168.000,00 ;B;MG;Apartamento;1663;50,52%;;;
647129378;Ocupado; R$ 168.000,00 ;B;SP;Casa;72;47,96%;;;
663551387;Ocupado; R$ 168.000,00 ;B;RJ;Casa;1400;50,10%;;;
707012736;Ocupado; R$ 168.000,00 ;B;SC;Apartamento;64;47,95%;;;
803871342;Ocupado; R$ 168.000,00 ;B;RJ;Casa;169;48,12%;;;
839323575;Ocupado; R$ 168.000,00 ;B;RJ;Apartamento;141;48,07%;;;
851759880;Ocupado; R$ 168.000,00 ;B;MA;Casa;1558;50,35%;;;
883567525;Ocupado; R$ 168.000,00 ;B;RJ;Apartamento;141;48,07%;;;
902258136;Ocupado; R$ 168.000,00 ;B;PE;Casa;196;48,16%;;;
909066438;Ocupado; R$ 168.000,00 ;B;GO;Apartamento;147;48,08%;;;
936610118;Ocupado; R$ 168.000,00 ;B;RJ;Apartamento;1296;49,93%;;;
978643194;Ocupado; R$ 168.000,00 ;B;RS;Casa;1736;50,64%;;;
349751756;Ocupado; R$ 168.077,52 ;B;GO;Casa;1628;50,46%;;;
945682873;Desocupado; R$ 129.000,00 ;A;MG;Terreno;1661;35,52%;;;
589305967;Ocupado; R$ 168.200,00 ;B;GO;Casa;1738;50,63%;;;
70316297;Ocupado; R$ 168.340,96 ;B;RJ;Apartamento;140;48,06%;;;
5924670;Desocupado; R$ 149.500,00 ;B;PE;Casa;81;41,41%;;;
519253972;Desocupado; R$ 149.500,00 ;B;RS;Apartamento;115;41,47%;;;
156587825;Ocupado; R$ 146.000,00 ;A;SP;Casa;99;40,03%;;;
474458857;Ocupado; R$ 146.000,00 ;A;BA;Casa;1592;42,79%;;;
560304481;Ocupado; R$ 146.000,00 ;A;BA;Casa;113;40,06%;;;
578265016;Ocupado; R$ 146.000,00 ;A;RJ;Apartamento;1519;42,66%;;;
901188360;Ocupado; R$ 146.000,00 ;A;RJ;Casa;1619;42,84%;;;
942806386;Ocupado; R$ 146.000,00 ;A;RS;Apartamento;63;39,97%;;;
968680187;Ocupado; R$ 146.000,00 ;A;MG;Apartamento;65;39,97%;;;
996694070;Ocupado; R$ 146.000,00 ;A;RJ;Apartamento;78;39,99%;;;
968316396;Ocupado; R$ 168.439,47 ;B;SP;Casa;203;48,16%;;;
33532505;Ocupado; R$ 165.000,00 ;C;RS;Casa;133;46,96%;;;
316744217;Ocupado; R$ 165.000,00 ;C;PE;Apartamento;137;46,96%;;;
325760170;Ocupado; R$ 165.000,00 ;C;PR;Casa;206;47,07%;;;
430566288;Ocupado; R$ 165.000,00 ;C;RJ;Apartamento;1555;49,28%;;;
491244291;Ocupado; R$ 165.000,00 ;C;RJ;Casa;65;46,84%;;;
528693957;Ocupado; R$ 165.000,00 ;C;RJ;Apartamento;141;46,97%;;;
699106001;Ocupado; R$ 165.000,00 ;C;RJ;Casa;1555;49,28%;;;
870394761;Ocupado; R$ 165.000,00 ;C;GO;Apartamento;1739;49,58%;;;
973968129;Ocupado; R$ 165.000,00 ;C;RS;Casa;144;46,97%;;;
990104667;Ocupado; R$ 165.000,00 ;C;RJ;Casa;1593;49,34%;;;
540520344;Ocupado; R$ 168.550,00 ;B;GO;Casa;1296;49,91%;;;
12357042;Ocupado; R$ 168.652,71 ;B;PE;Casa;1642;50,46%;;;
730822251;Ocupado; R$ 168.658,70 ;B;RJ;Apartamento;140;48,06%;;;
524500757;Ocupado; R$ 165.200,00 ;C;RS;Casa;73;46,85%;;;
71638833;Ocupado; R$ 168.713,82 ;B;PR;Apartamento;291;48,30%;;;
695349815;Ocupado; R$ 165.300,00 ;C;MA;Apartamento;66;46,84%;;;
41351936;Desocupado; R$ 150.000,00 ;B;RJ;Apartamento;179;41,57%;;;
106571064;Desocupado; R$ 150.000,00 ;B;MG;Apartamento;137;41,50%;;;
446962825;Desocupado; R$ 150.000,00 ;B;RS;Apartamento;129;41,48%;;;
468914071;Desocupado; R$ 150.000,00 ;B;SC;Apartamento;121;41,47%;;;
769331828;Desocupado; R$ 150.000,00 ;B;SP;Casa;177;41,57%;;;
935827187;Desocupado; R$ 150.000,00 ;B;MG;Apartamento;121;41,47%;;;
891430760;Desocupado; R$ 140.600,00 ;C;GO;Casa;1382;39,94%;;;
901887277;Desocupado; R$ 140.600,00 ;C;GO;Casa;389;38,04%;;;
14645606;Ocupado; R$ 169.000,00 ;B;RJ;Apartamento;323;48,34%;;;
31639951;Ocupado; R$ 169.000,00 ;B;RS;Apartamento;135;48,04%;;;
418293896;Ocupado; R$ 169.000,00 ;B;RJ;Casa;183;48,12%;;;
516027834;Ocupado; R$ 169.000,00 ;B;CE;Apartamento;63;47,93%;;;
620785007;Ocupado; R$ 169.000,00 ;B;RS;Apartamento;121;48,02%;;;
623783542;Ocupado; R$ 169.000,00 ;B;GO;Apartamento;108;48,00%;;;
685328692;Ocupado; R$ 169.000,00 ;B;GO;Casa;1634;50,44%;;;
715222747;Ocupado; R$ 169.000,00 ;B;MG;Casa;183;48,12%;;;
743684018;Ocupado; R$ 169.000,00 ;B;MG;Apartamento;63;47,93%;;;
750791968;Ocupado; R$ 169.000,00 ;B;ES;Casa;105;47,99%;;;
793946817;Ocupado; R$ 169.000,00 ;B;GO;Apartamento;84;47,96%;;;
803973575;Ocupado; R$ 169.000,00 ;B;MG;Apartamento;129;48,03%;;;
842454282;Ocupado; R$ 169.000,00 ;B;RJ;Casa;155;48,07%;;;
891404608;Ocupado; R$ 169.000,00 ;B;MG;Casa;295;48,30%;;;
939310891;Ocupado; R$ 169.000,00 ;B;MG;Apartamento;95;47,98%;;;
975096857;Ocupado; R$ 169.000,00 ;B;MG;Casa;177;48,11%;;;
995797712;Ocupado; R$ 169.000,00 ;B;RJ;Apartamento;175;48,10%;;;
468090512;Ocupado; R$ 165.684,69 ;C;RS;Apartamento;113;46,91%;;;
764273250;Ocupado; R$ 169.222,79 ;B;PE;Casa;287;48,28%;;;
918494005;Ocupado; R$ 165.779,70 ;C;RJ;Apartamento;151;46,97%;;;
816180155;Desocupado; R$ 130.000,00 ;A;RJ;Sala;126;32,25%;;;
318270201;Ocupado; R$ 146.926,31 ;A;RJ;Apartamento;1737;43,01%;;;
158296874;Ocupado; R$ 169.460,18 ;B;RJ;Casa;137;48,03%;;;
27264110;Desocupado; R$ 141.000,00 ;C;MG;Casa;134;37,53%;;;
225182158;Desocupado; R$ 141.000,00 ;C;GO;Casa;1614;40,37%;;;
349079376;Desocupado; R$ 141.000,00 ;C;MS;Casa;64;37,40%;;;
370632015;Desocupado; R$ 141.000,00 ;C;SP;Casa;105;37,48%;;;
544750537;Desocupado; R$ 141.000,00 ;C;PR;Apartamento;193;37,64%;;;
570567668;Desocupado; R$ 141.000,00 ;C;RS;Apartamento;183;37,63%;;;
763339230;Desocupado; R$ 141.000,00 ;C;RS;Casa;65;37,40%;;;
854567483;Desocupado; R$ 141.000,00 ;C;RS;Casa;1722;40,57%;;;
900609806;Desocupado; R$ 141.000,00 ;C;RS;Apartamento;154;37,57%;;;
105275255;Ocupado; R$ 166.000,00 ;C;SP;Casa;177;47,00%;;;
121143173;Ocupado; R$ 166.000,00 ;C;MG;Casa;109;46,89%;;;
209795519;Ocupado; R$ 166.000,00 ;C;SP;Casa;105;46,89%;;;
284294274;Ocupado; R$ 166.000,00 ;C;RS;Casa;94;46,87%;;;
287169202;Ocupado; R$ 166.000,00 ;C;MG;Casa;1556;49,25%;;;
324282536;Ocupado; R$ 166.000,00 ;C;SP;Casa;464;47,47%;;;
382297210;Ocupado; R$ 166.000,00 ;C;CE;Apartamento;469;47,48%;;;
519985787;Ocupado; R$ 166.000,00 ;C;SP;Casa;164;46,98%;;;
588548090;Ocupado; R$ 166.000,00 ;C;MG;Apartamento;114;46,90%;;;
705022634;Ocupado; R$ 166.000,00 ;C;SP;Casa;70;46,83%;;;
727390152;Ocupado; R$ 166.000,00 ;C;RS;Casa;1673;49,44%;;;
736857434;Ocupado; R$ 166.000,00 ;C;MG;Casa;112;46,90%;;;
742890967;Ocupado; R$ 166.000,00 ;C;SC;Apartamento;60;46,81%;;;
758664973;Ocupado; R$ 166.000,00 ;C;GO;Casa;84;46,85%;;;
781036664;Ocupado; R$ 166.000,00 ;C;SC;Casa;106;46,89%;;;
823880580;Ocupado; R$ 166.000,00 ;C;MG;Casa;1564;49,26%;;;
872398636;Ocupado; R$ 166.000,00 ;C;SP;Casa;435;47,42%;;;
885034289;Ocupado; R$ 166.000,00 ;C;RJ;Casa;164;46,98%;;;
913004566;Ocupado; R$ 166.000,00 ;C;MG;Casa;154;46,97%;;;
930470285;Ocupado; R$ 166.000,00 ;C;RS;Casa;74;46,84%;;;
439590560;Ocupado; R$ 169.500,00 ;B;SP;Apartamento;120;48,00%;;;
776505018;Ocupado; R$ 169.500,00 ;B;GO;Apartamento;282;48,26%;;;
40973578;Ocupado; R$ 147.000,00 ;A;PA;Casa;1554;42,67%;;;
188902402;Ocupado; R$ 147.000,00 ;A;RJ;Casa;1565;42,69%;;;
365340067;Ocupado; R$ 147.000,00 ;A;MG;Terreno;1516;42,60%;;;
517195168;Ocupado; R$ 147.000,00 ;A;RJ;Apartamento;1736;43,00%;;;
596170782;Ocupado; R$ 147.000,00 ;A;RJ;Apartamento;1612;42,78%;;;
649466527;Ocupado; R$ 147.000,00 ;A;RS;Apartamento;1681;42,90%;;;
760350434;Ocupado; R$ 147.000,00 ;A;DF;Apartamento;122;40,04%;;;
422316509;Ocupado; R$ 169.605,12 ;B;GO;Apartamento;144;48,04%;;;
980975608;Desocupado; R$ 150.700,00 ;B;RS;Apartamento;129;41,46%;;;
754598459;Ocupado; R$ 147.300,00 ;A;MS;Apartamento;177;40,13%;;;
452094;Ocupado; R$ 170.000,00 ;B;RJ;Apartamento;137;48,02%;;;
129337880;Ocupado; R$ 170.000,00 ;B;RS;Casa;120;47,99%;;;
130960591;Ocupado; R$ 170.000,00 ;B;RS;Apartamento;107;47,97%;;;
176564270;Ocupado; R$ 170.000,00 ;B;PR;Apartamento;367;48,39%;;;
273404140;Ocupado; R$ 170.000,00 ;B;SP;Casa;64;47,90%;;;
362251971;Ocupado; R$ 170.000,00 ;B;SP;Apartamento;183;48,09%;;;
451699886;Ocupado; R$ 170.000,00 ;B;MG;Casa;1563;50,29%;;;
679510704;Ocupado; R$ 170.000,00 ;B;GO;Apartamento;66;47,91%;;;
820479885;Ocupado; R$ 170.000,00 ;B;SP;Apartamento;305;48,29%;;;
933700556;Ocupado; R$ 170.000,00 ;B;RS;Apartamento;129;48,01%;;;
949982842;Ocupado; R$ 170.000,00 ;B;ES;Apartamento;120;47,99%;;;
981284175;Ocupado; R$ 170.000,00 ;B;RJ;Casa;1554;50,27%;;;
18080558;Desocupado; R$ 151.000,00 ;B;SP;Apartamento;63;41,33%;;;
47762156;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;101;41,40%;;;
65987896;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;63;41,33%;;;
107449814;Desocupado; R$ 151.000,00 ;B;SP;Casa;161;41,51%;;;
134371659;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;120;41,43%;;;
138282520;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;135;41,46%;;;
162431836;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;176;41,53%;;;
244407428;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;133;41,46%;;;
321506702;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;102;41,40%;;;
348532182;Desocupado; R$ 151.000,00 ;B;SP;Casa;63;41,33%;;;
386132632;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;64;41,33%;;;
447267463;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;120;41,43%;;;
497198069;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;121;41,43%;;;
565509751;Desocupado; R$ 151.000,00 ;B;RJ;Apartamento;137;41,46%;;;
568317026;Desocupado; R$ 151.000,00 ;B;MS;Casa;253;41,67%;;;
619443175;Desocupado; R$ 151.000,00 ;B;RS;Casa;60;41,33%;;;
638799713;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;128;41,45%;;;
674362822;Desocupado; R$ 151.000,00 ;B;GO;Casa;1647;44,16%;;;
718525805;Desocupado; R$ 151.000,00 ;B;RJ;Casa;324;41,80%;;;
766419540;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;73;41,35%;;;
785762611;Desocupado; R$ 151.000,00 ;B;CE;Casa;185;41,55%;;;
826164016;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;155;41,50%;;;
831651549;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;107;41,41%;;;
841981138;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;189;41,56%;;;
850794038;Desocupado; R$ 151.000,00 ;B;RJ;Casa;186;41,55%;;;
866597734;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;129;41,45%;;;
887818077;Desocupado; R$ 151.000,00 ;B;RS;Casa;143;41,47%;;;
906857386;Desocupado; R$ 151.000,00 ;B;RS;Apartamento;123;41,44%;;;
917792719;Desocupado; R$ 151.000,00 ;B;MS;Apartamento;95;41,39%;;;
921696038;Desocupado; R$ 151.000,00 ;B;PB;Apartamento;112;41,42%;;;
940525243;Desocupado; R$ 151.000,00 ;B;MG;Apartamento;108;41,41%;;;
955193646;Desocupado; R$ 151.000,00 ;B;RS;Casa;135;41,46%;;;
44576968;Ocupado; R$ 147.483,65 ;A;RJ;Apartamento;1556;42,65%;;;
256036860;Ocupado; R$ 170.200,00 ;B;RS;Apartamento;127;48,00%;;;
266226819;Ocupado; R$ 170.254,96 ;B;RJ;Casa;85;47,93%;;;
560235340;Ocupado; R$ 170.259,40 ;B;RJ;Apartamento;135;48,01%;;;
817114738;Ocupado; R$ 166.900,00 ;C;MS;Casa;88;46,84%;;;
180482024;Ocupado; R$ 167.000,00 ;C;PR;Apartamento;406;47,35%;;;
183962666;Ocupado; R$ 167.000,00 ;C;SP;Casa;120;46,89%;;;
667356891;Ocupado; R$ 167.000,00 ;C;SP;Apartamento;462;47,44%;;;
687654187;Ocupado; R$ 167.000,00 ;C;PA;Casa;1677;49,40%;;;
724130446;Ocupado; R$ 167.000,00 ;C;GO;Casa;1463;49,06%;;;
841361397;Ocupado; R$ 167.000,00 ;C;SP;Casa;323;47,21%;;;
841656188;Ocupado; R$ 167.000,00 ;C;SP;Apartamento;119;46,88%;;;
297377874;Ocupado; R$ 170.600,00 ;B;SC;Casa;1432;50,06%;;;
160014143;Ocupado; R$ 148.000,00 ;A;MA;Apartamento;102;39,97%;;;
258215272;Ocupado; R$ 148.000,00 ;A;PR;Casa;161;40,08%;;;
510251385;Ocupado; R$ 148.000,00 ;A;SP;Apartamento;246;40,23%;;;
123667821;Desocupado; R$ 131.000,00 ;A;RS;Terreno;63;32,07%;;;
778992716;Desocupado; R$ 131.000,00 ;A;MG;Terreno;1533;35,10%;;;
991103336;Desocupado; R$ 131.000,00 ;A;BA;Casa;1535;35,11%;;;
359615250;Ocupado; R$ 170.900,00 ;B;GO;Apartamento;168;48,05%;;;
396250971;Desocupado; R$ 151.811,00 ;B;RS;Apartamento;190;41,53%;;;
13994490;Ocupado; R$ 171.000,00 ;B;MG;Casa;143;48,01%;;;
17421235;Ocupado; R$ 171.000,00 ;B;MG;Casa;64;47,88%;;;
38893168;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;168;48,05%;;;
40714919;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;144;48,01%;;;
41377081;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;161;48,04%;;;
45187366;Ocupado; R$ 171.000,00 ;B;RS;Casa;60;47,88%;;;
50320226;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;98;47,94%;;;
66841037;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;119;47,97%;;;
82314176;Ocupado; R$ 171.000,00 ;B;SC;Apartamento;116;47,97%;;;
84200329;Ocupado; R$ 171.000,00 ;B;RJ;Apartamento;165;48,04%;;;
112742369;Ocupado; R$ 171.000,00 ;B;RJ;Casa;1648;50,38%;;;
114211992;Ocupado; R$ 171.000,00 ;B;RN;Casa;240;48,16%;;;
159268021;Ocupado; R$ 171.000,00 ;B;PR;Casa;295;48,25%;;;
161852758;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;142;48,01%;;;
168512874;Ocupado; R$ 171.000,00 ;B;RS;Casa;164;48,04%;;;
185341972;Ocupado; R$ 171.000,00 ;B;SP;Apartamento;128;47,98%;;;
191114836;Ocupado; R$ 171.000,00 ;B;RS;Casa;465;48,52%;;;
194699933;Ocupado; R$ 171.000,00 ;B;SP;Apartamento;77;47,90%;;;
198339168;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;63;47,88%;;;
211910287;Ocupado; R$ 171.000,00 ;B;SP;Apartamento;287;48,24%;;;
230890539;Ocupado; R$ 171.000,00 ;B;RS;Casa;73;47,90%;;;
237216406;Ocupado; R$ 171.000,00 ;B;CE;Apartamento;135;48,00%;;;
266453914;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;63;47,88%;;;
282948110;Ocupado; R$ 171.000,00 ;B;PR;Casa;324;48,29%;;;
340718874;Ocupado; R$ 171.000,00 ;B;SP;Casa;464;48,51%;;;
369555458;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;141;48,00%;;;
371174421;Ocupado; R$ 171.000,00 ;B;MG;Casa;151;48,02%;;;
372494417;Ocupado; R$ 171.000,00 ;B;PR;Casa;484;48,55%;;;
377079222;Ocupado; R$ 171.000,00 ;B;RS;Casa;71;47,89%;;;
377467683;Ocupado; R$ 171.000,00 ;B;MG;Casa;102;47,94%;;;
382293631;Ocupado; R$ 171.000,00 ;B;RJ;Apartamento;158;48,03%;;;
424768974;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;177;48,06%;;;
429930506;Ocupado; R$ 171.000,00 ;B;SP;Casa;108;47,95%;;;
442201264;Ocupado; R$ 171.000,00 ;B;MS;Casa;106;47,95%;;;
444971498;Ocupado; R$ 171.000,00 ;B;RS;Casa;121;47,97%;;;
482268010;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;94;47,93%;;;
520632068;Ocupado; R$ 171.000,00 ;B;SP;Apartamento;239;48,16%;;;
536446283;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;77;47,90%;;;
567269132;Ocupado; R$ 171.000,00 ;B;SC;Apartamento;64;47,88%;;;
589759296;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;143;48,01%;;;
590887299;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;112;47,96%;;;
591795535;Ocupado; R$ 171.000,00 ;B;RJ;Casa;1635;50,36%;;;
603977523;Ocupado; R$ 171.000,00 ;B;SC;Apartamento;184;48,07%;;;
637517554;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;60;47,88%;;;
639559999;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;126;47,98%;;;
657686511;Ocupado; R$ 171.000,00 ;B;BA;Casa;226;48,14%;;;
742043280;Ocupado; R$ 171.000,00 ;B;PR;Casa;476;48,53%;;;
743719674;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;158;48,03%;;;
767308313;Ocupado; R$ 171.000,00 ;B;RS;Apartamento;93;47,93%;;;
784683212;Ocupado; R$ 171.000,00 ;B;MG;Apartamento;73;47,90%;;;
791188035;Ocupado; R$ 171.000,00 ;B;PR;Casa;498;48,57%;;;
